date,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt
05-05-19,5410319,106659,11341267,456280,981,16910002,1942495,9314
06-05-19,5403278,106475,11346800,454303,982,16917491,1939257,9298
07-05-19,5454823,107413,11425425,460156,991,17002322,1962215,9433
08-05-19,5493969,108440,11482745,464823,1004,17070434,1982061,9523
09-05-19,5563421,109642,11561712,472280,1015,17167719,2014607,9697
10-05-19,5645170,111503,11692589,480937,1033,17313176,2049470,9895
11-05-19,5928929,120651,12007354,523962,1163,17654248,2205000,11158
12-05-19,5789824,117669,11837375,509142,1119,17487906,2143829,10807
13-05-19,5998042,124019,12067230,540072,1230,17747467,2260185,11623
14-05-19,6049382,125023,12149515,545744,1248,17832603,2286644,11803
15-05-19,6144890,126829,12294110,556896,1272,17971393,2331775,12060
16-05-19,6073675,124508,12255761,544671,1238,17955916,2295901,11713
17-05-19,5930110,120372,12121674,524624,1170,17823221,2224932,11212
18-05-19,5900910,120151,12055700,522152,1170,17756371,2213635,11174
19-05-19,6134526,126561,12280523,557258,1270,17986263,2341653,12056
20-05-19,6091614,124896,12252704,548381,1244,17955581,2313591,11825
21-05-19,6107884,124930,12268553,549337,1246,17978217,2318907,11829
22-05-19,6021399,122439,12164320,536884,1204,17881269,2272873,11482
23-05-19,6084244,124491,12236181,546877,1247,17960978,2310961,11693
24-05-19,6102819,124647,12250693,549719,1252,17987915,2319571,11757
25-05-19,6129842,125493,12262483,554220,1263,18004507,2334501,11854
26-05-19,6281662,130466,12415776,577961,1328,18174471,2419709,12573
27-05-19,6303396,131077,12433984,581067,1337,18213537,2423661,12638
28-05-19,6296211,130575,12411548,578563,1323,18184043,2417180,12564
29-05-19,6295408,130065,12434698,576168,1316,18217070,2414221,12477
30-05-19,6220216,126947,12363367,560758,1272,18143876,2362931,11990
31-05-19,6324338,129523,12503185,574093,1308,18298578,2414597,12364
01-06-19,6300963,129489,12442020,570276,1312,18244350,2398883,12368
02-06-19,6320429,130628,12456827,576449,1332,18264174,2396342,12545
03-06-19,6206576,126559,12356400,555108,1270,18167857,2326098,11924
04-06-19,6094519,122457,12239428,535804,1208,18065764,2266209,11382
05-06-19,6133299,123736,12270733,540314,1244,18102129,2286496,11522
06-06-19,6121590,123569,12265501,539527,1239,18108453,2280445,11506
07-06-19,6154795,125246,12328518,549967,1262,18156145,2315822,11758
08-06-19,6144450,124537,12327363,546360,1255,18154284,2308542,11652
09-06-19,6081480,122098,12264529,534128,1210,18100075,2266816,11359
10-06-19,6189652,125120,12385791,548874,1258,18224988,2326748,11706
11-06-19,6175273,124762,12367501,547121,1249,18219806,2321631,11658
12-06-19,6242834,126398,12447489,556371,1264,18304275,2354209,11903
13-06-19,6274696,126998,12489898,560335,1272,18343355,2368790,11988
14-06-19,6394280,130538,12591068,578690,1324,18434432,2424317,12523
15-06-19,6439625,131539,12601101,582898,1338,18442522,2430756,12667
16-06-19,6487584,132744,12664450,589770,1350,18498746,2453308,12832
17-06-19,6587956,135662,12799315,605766,1446,18677877,2510812,13194
18-06-19,6512692,132943,12718271,591503,1360,18571784,2466690,12848
19-06-19,6569831,135217,12779112,604237,1445,18670361,2507668,13112
20-06-19,6649597,136957,12877189,616976,1478,18781442,2551259,13399
21-06-19,7473490,154455,13309476,767350,2053,19335991,2764485,16808
22-06-19,7680646,158757,13470422,791057,2159,19498731,2833599,17723
23-06-19,7692952,159477,13454787,795134,2174,19473943,2845226,17848
24-06-19,7685592,160936,13421740,801104,2203,19453141,2835887,18062
25-06-19,7873004,166871,13670644,829079,2324,19643264,2920592,18927
26-06-19,8130113,175540,13974656,870167,2517,20059693,3049386,20183
27-06-19,7800878,160887,13609173,806371,2228,19679829,2873410,18136
28-06-19,8078584,170297,13905504,850702,2429,19908162,3007931,19460
29-06-19,7965085,168157,13767080,835899,2375,19778541,2957934,19103
30-06-19,7728823,159778,13492218,795723,2167,19568778,2842487,17818
01-07-19,7685430,158038,13466413,786309,2132,19550120,2816743,17554
02-07-19,7732044,159304,13504066,792764,2152,19598680,2833062,17797
03-07-19,7998357,168458,13811997,836829,2344,19833445,2957888,19170
04-07-19,7826761,163672,13620187,811290,2233,19693651,2879280,18383
05-07-19,7771708,160992,13560971,801368,2186,19679952,2851926,18058
06-07-19,7862604,163907,13683605,812413,2236,19787251,2882566,18410
07-07-19,7928871,165647,13772754,821349,2274,19850740,2912388,18660
08-07-19,8100909,170890,13968734,848886,2384,20032123,2992993,19461
09-07-19,8164624,174808,14072304,862706,2461,20117744,3028841,19949
10-07-19,8087090,169942,13996106,844472,2350,20080805,2982581,19298
11-07-19,7929441,164935,13846460,817724,2239,19980483,2906052,18482
12-07-19,8021340,168284,13951470,835373,2302,20048192,2955140,18988
13-07-19,7915979,165585,13830874,820234,2247,19968270,2910091,18483
14-07-19,7637387,157010,13571949,778504,2059,19745653,2793833,17166
15-07-19,7823864,161498,13757136,803385,2165,19919456,2865145,17931
16-07-19,6747616,137235,13163515,616159,1462,19251249,2552588,13286
17-07-19,6822631,138617,13249733,625761,1483,19353672,2592948,13547
18-07-19,7831520,160373,13849118,797582,2132,20028446,2859343,17666
19-07-19,7802182,159478,13828477,791812,2112,20016331,2844004,17511
20-07-19,7857488,161699,13865772,803860,2161,20055337,2873756,17827
21-07-19,7795409,160057,13824074,794817,2122,20012029,2848471,17561
22-07-19,7714796,158236,13770953,785522,2070,19980971,2824672,17201
23-07-19,6912260,140499,13385512,640195,1506,19520140,2635125,13731
24-07-19,6864461,139957,13322485,635816,1504,19446290,2628316,13618
25-07-19,6910816,140725,13341768,643422,1507,19474764,2644162,13755
26-07-19,6906937,140382,13364100,639143,1511,19491011,2636039,13681
27-07-19,6795323,137521,13302267,618346,1466,19415670,2571326,13291
28-07-19,6825624,138251,13334587,623220,1478,19444394,2586628,13395
29-07-19,6810500,138029,13319956,621883,1504,19429932,2581995,13392
30-07-19,6836710,138832,13350130,627369,1516,19458592,2596061,13498
31-07-19,7617561,156659,13744093,775370,2064,19954293,2793807,16805
01-08-19,7771260,159579,13838390,793918,2128,20021539,2853183,17360
02-08-19,7810225,160640,13884646,799577,2158,20057785,2864815,17576
03-08-19,7880619,162382,13966909,810166,2196,20134207,2894328,17869
04-08-19,7924054,163430,14019164,816636,2224,20183815,2913205,18057
05-08-19,8119984,170678,14270174,849753,2374,20368427,3007398,19076
06-08-19,8029807,168357,14169923,837829,2326,20299416,2970075,18655
07-08-19,8163772,171983,14336415,856995,2408,20423654,3027328,19216
08-08-19,8151093,171963,14305833,857788,2400,20380532,3022702,19202
09-08-19,8134092,171391,14301186,854859,2384,20381250,3013797,19144
10-08-19,8017445,167855,14170601,836629,2304,20287718,2959045,18554
11-08-19,8073673,169281,14250645,845181,2333,20354776,2986616,18768
12-08-19,8057959,168658,14227381,841207,2326,20341311,2974811,18642
13-08-19,7902784,163506,14030137,818424,2241,20165305,2908127,17931
14-08-19,7582738,157066,13811839,779574,2116,19972432,2788775,16763
15-08-19,7760625,159942,13901900,798199,2162,20048401,2852740,17296
16-08-19,7791048,160228,13941628,801112,2169,20087668,2863212,17453
17-08-19,7738397,160491,13933469,800214,2131,20094021,2852179,17212
18-08-19,7802370,161460,13982611,807842,2149,20139333,2870723,17375
19-08-19,7959544,165834,14129606,830041,2230,20272895,2932184,18053
20-08-19,7938191,165123,14112624,826439,2211,20263415,2922217,17939
21-08-19,7722791,159652,13981276,796465,2102,20161422,2842789,16952
22-08-19,7741488,160119,13983379,798614,2111,20175633,2835348,17098
23-08-19,7822869,162585,14052939,812483,2141,20243921,2869698,17461
24-08-19,7648508,160296,13918642,801327,2100,20105350,2838241,17088
25-08-19,7627365,159703,13917587,797098,2093,20119708,2825617,16925
26-08-19,7743168,162106,13997288,812061,2134,20182156,2863501,17413
27-08-19,7657211,160521,13947177,802743,2103,20146622,2838256,17098
28-08-19,6853040,142420,13556882,652817,1517,19665613,2630021,13664
29-08-19,6789660,141225,13502835,641861,1485,19612224,2595353,13399
30-08-19,6820436,142119,13528067,646806,1500,19640548,2610692,13525
31-08-19,6836884,142313,13556214,647819,1503,19672108,2615828,13562
01-09-19,6892945,143602,13607775,655953,1519,19729748,2644240,13748
02-09-19,7766295,163485,14051468,814429,2141,20252732,2874817,17387
03-09-19,7841875,165235,14123140,824563,2181,20327416,2900984,17743
04-09-19,7825627,164731,14116150,823523,2184,20318769,2897489,17663
05-09-19,7831921,164780,14133393,824295,2178,20336570,2899785,17694
06-09-19,7745263,162744,14081669,814539,2131,20304060,2870027,17364
07-09-19,7804090,163732,14152059,821275,2153,20367896,2890409,17564
08-09-19,7783058,162958,14151008,818121,2138,20380710,2884015,17441
09-09-19,7761703,162289,14092980,815168,2137,20328606,2876053,17406
10-09-19,7658596,160605,13984217,802958,2093,20239227,2840709,16911
11-09-19,7694277,160907,13972399,808782,2108,20226873,2857532,17132
12-09-19,7802930,162918,14060779,820922,2142,20307777,2890973,17501
13-09-19,7776087,162420,14043539,818627,2143,20285005,2883929,17433
14-09-19,7790250,162549,14074284,819784,2148,20320698,2887599,17437
15-09-19,7777582,162170,14074076,817828,2134,20329659,2883074,17321
16-09-19,7760127,162730,14050545,816620,2121,20315225,2878410,17293
17-09-19,7721230,161613,14024510,814096,2107,20300691,2871101,17185
18-09-19,7702291,160930,13949414,812116,2103,20217097,2866712,17178
19-09-19,7766675,161994,14010141,818254,2128,20271971,2883775,17319
20-09-19,7720683,161825,14001435,813386,2110,20278285,2871417,17173
21-09-19,7146917,145672,13685201,687320,1554,19892717,2716508,14180
22-09-19,7675420,159794,14018318,804907,2091,20316973,2836084,16880
23-09-19,6937973,142582,13658882,660598,1512,19869129,2656093,13740
24-09-19,6652659,132571,13355521,610520,1393,19547065,2504475,12455
25-09-19,6618115,130473,13282396,603186,1347,19470751,2484635,12330
26-09-19,6538489,126133,13189871,588377,1312,19378757,2437008,11925
27-09-19,6568171,126574,13233720,590960,1320,19427220,2449588,12024
28-09-19,6581564,126809,13254271,592455,1319,19452535,2454762,12043
29-09-19,6558861,125794,13247454,587911,1305,19450281,2438448,11926
30-09-19,6622484,127355,13318459,596812,1328,19515865,2470942,12101
01-10-19,6634643,127558,13329022,598603,1332,19530858,2476591,12136
02-10-19,6654812,129026,13362281,603279,1342,19578324,2492696,12263
03-10-19,6631608,127348,13348247,597207,1322,19558652,2473928,12075
04-10-19,6614442,126788,13348786,594369,1313,19569330,2463565,12023
05-10-19,6612620,126562,13369301,594029,1307,19591602,2462997,12012
06-10-19,6539724,124575,13308652,582706,1286,19541326,2424524,11720
07-10-19,6645189,127289,13412648,597652,1317,19645467,2477519,12079
08-10-19,6636853,126952,13403948,596434,1310,19644261,2471821,12046
09-10-19,6747189,130753,13539694,613405,1363,19786854,2530879,12502
10-10-19,6750178,130400,13554886,613066,1362,19805194,2530196,12476
11-10-19,6671281,127492,13484638,600564,1317,19743096,2485800,12100
12-10-19,6686481,127700,13524119,602042,1320,19792477,2490555,12141
13-10-19,6689756,127441,13549091,601237,1317,19829600,2487972,12096
14-10-19,6714463,129131,13587076,605966,1330,19876374,2502216,12259
15-10-19,6660838,126878,13539378,597003,1297,19838246,2472811,11999
16-10-19,6614060,125845,13486713,591578,1284,19795862,2452459,11872
17-10-19,6629354,126009,13489664,594017,1291,19803722,2463295,11936
18-10-19,6601179,125076,13475641,589049,1278,19802681,2445408,11794
19-10-19,6619166,125033,13511214,588724,1279,19847069,2444645,11790
20-10-19,6701482,127080,13618484,599951,1305,19956999,2482538,12036
21-10-19,6695534,127106,13625269,600003,1307,19975785,2482881,12012
22-10-19,6647667,125753,13592726,593224,1290,19951526,2457644,11858
23-10-19,6484138,121083,13398085,568621,1224,19774088,2373725,11461
24-10-19,6490392,121077,13397189,567991,1205,19783679,2373944,11462
25-10-19,6804517,131059,13761816,615583,1352,20137600,2539933,12693
26-10-19,6942580,135957,13918441,640511,1518,20318892,2614933,13290
27-10-19,7025878,138290,14018595,654814,1572,20426944,2653093,13593
28-10-19,6946999,136659,13944611,642682,1535,20359495,2609584,13344
29-10-19,6968413,137471,13973255,647711,1548,20394272,2619381,13440
30-10-19,6902972,135886,13919872,637348,1511,20350465,2583463,13172
31-10-19,6898704,135796,13915061,635952,1501,20344345,2578375,13124
01-11-19,6914834,136545,13926152,638896,1531,20364575,2585838,13212
02-11-19,6933491,136919,13961003,641358,1542,20405370,2590852,13276
03-11-19,6908240,136273,13949136,638082,1518,20404395,2576696,13170
04-11-19,6957634,137753,14010460,648012,1558,20471894,2604872,13351
05-11-19,6938417,137059,13993105,644516,1548,20461904,2592533,13273
06-11-19,6927998,137098,13950871,645630,1549,20411152,2595737,13331
07-11-19,6888596,135991,13906601,639116,1519,20361029,2575517,13152
08-11-19,6776464,132354,13801791,619600,1386,20245010,2514767,12714
09-11-19,6775134,132232,13816497,622042,1390,20241177,2517870,12738
10-11-19,6839336,133627,13894729,631461,1429,20324344,2546222,12998
11-11-19,6751470,131636,13807794,617927,1373,20252877,2506003,12674
12-11-19,6773363,132165,13848585,620995,1393,20296064,2516542,12696
13-11-19,6760754,131989,13837822,616766,1394,20297044,2509340,12706
14-11-19,6726872,131228,13817473,612565,1371,20254580,2495572,12578
15-11-19,6690710,130045,13802252,606867,1351,20252915,2475163,12419
16-11-19,6699661,130133,13827591,606056,1354,20277994,2476294,12465
17-11-19,6711018,130323,13837761,607292,1355,20296881,2479043,12470
18-11-19,6630839,127423,13755052,593804,1308,20226417,2432692,12082
19-11-19,6608301,126978,13710676,591512,1304,20146076,2422535,12004
20-11-19,6588108,126501,13705330,588184,1301,20158107,2415575,11974
21-11-19,6460635,122243,13558060,568650,1243,20028308,2349504,11512
22-11-19,6374291,119864,13449642,554083,1204,19941551,2305666,11256
23-11-19,6393882,120177,13487676,555824,1207,19984214,2310551,11342
24-11-19,6292524,117105,13377427,540759,1149,19908148,2256705,10964
25-11-19,6359663,118721,13473830,548948,1171,20000449,2288643,11136
26-11-19,6377980,119462,13492312,551834,1179,20025359,2298424,11189
27-11-19,6479952,121555,13607908,563373,1209,20092758,2347299,11429
28-11-19,6451967,120972,13592588,560009,1202,20092268,2333788,11334
29-11-19,6555636,123241,13701154,570707,1248,20202976,2379799,11641
30-11-19,6501327,121471,13654003,562250,1215,20164602,2347704,11498
01-12-19,6476224,120588,13637896,557956,1200,20166304,2331160,11399
02-12-19,6445728,119965,13619182,554667,1189,20151809,2319583,11303
03-12-19,6447004,120189,13629173,554666,1187,20174609,2319678,11255
04-12-19,6418009,119731,13607815,551205,1182,20167540,2305412,11164
05-12-19,6476968,120799,13674674,558110,1197,20240540,2332722,11302
06-12-19,6521496,121659,13692416,563132,1221,20261436,2353274,11438
07-12-19,6516533,121458,13669854,562366,1221,20247807,2350666,11412
08-12-19,6527078,121577,13677051,563260,1221,20265181,2353439,11439
09-12-19,6467002,120624,13558288,556805,1202,20159663,2329294,11258
10-12-19,6437928,119848,13465179,553195,1196,20078116,2316008,11170
